ID;ADDRESS;STREET;STREET NO;ZIP;CITY_POST;CITY;region2;poviat;region3;subreg;coords.x1;coords.x2;LEGAL_FORM1;LEGAL_FORM2;OWNERSHIP;PKD7;SEC_PKD7;GR_EMPL;empl
249496;21-062 Stryjno Pierwsze Stryjno-Kolonia   75;NA;75;21-062;Stryjno Pierwsze;Stryjno-Kolonia;powiat widnicki;powiat �widnicki;gmina Rybczewice;3;22,83953;51,06650997;9;99;214;0150Z;A;1;5
352924;20-453 Lublin Lublin ul. Ludwika Zamenhofa 25;ul. Ludwika Zamenhofa;25;20-453;Lublin;Lublin;Lublin;powiat Lublin;Lublin;3;22,57563237;51,20657761;9;99;214;4932Z;H;1;5
110267;21-143 Abramów Wielkolas   115;NA;115;21-143;Abramów;Wielkolas;powiat lubartowski;powiat lubartowski;gmina Abramów;3;22,25901432;51,48445548;9;99;214;0150Z;A;1;5
13485;21-530 Piszczac Piszczac ul. S³oneczna 10;ul. S³oneczna;10;21-530;Piszczac;Piszczac;powiat bialski;powiat bialski;gmina Piszczac;1;23,36571001;51,97633998;9;99;214;0150Z;A;1;5
208944;24-120 Kazimierz Dolny Kazimierz Dolny ul. Nadrzeczna 45A;ul. Nadrzeczna;45A;24-120;Kazimierz Dolny;Kazimierz Dolny;powiat pu³awski;powiat pu�awski;gmina Kazimierz Dolny;4;21,94945003;51,31960001;9;99;214;4779Z;G;1;5
153714;21-075 Ludwin Ludwin   30A;NA;30A;21-075;Ludwin;Ludwin;powiat ³êczyñski;powiat ��czy�ski;gmina Ludwin;3;22,9124017;51,34680657;2;386;113;8532B;P;1;5
272263;22-234 Urszulin Wereszczyn   79;NA;79;22-234;Urszulin;Wereszczyn;powiat w³odawski;powiat w�odawski;gmina Urszulin;1;23,23549139;51,36228651;9;99;214;0150Z;A;1;5
62616;22-530 Mircze Mircze ul. Kry³owska 20;ul. Kry³owska;20;22-530;Mircze;Mircze;powiat hrubieszowski;powiat hrubieszowski;gmina Mircze;2;23,89843999;50,65088996;2;429;113;3600Z;E;1;5
282169;22-413 Nielisz Staw Noakowski-Kolonia   38;NA;38;22-413;Nielisz;Staw Noakowski-Kolonia;powiat zamojski;powiat zamojski;gmina Nielisz;2;23,06227994;50,83011;9;99;214;0150Z;A;1;5
217170;24-160 W¹wolnica Zgórzyñskie   10;NA;10;24-160;W¹wolnica;Zgórzyñskie;powiat pu³awski;powiat pu�awski;gmina W¹wolnica;4;22,14045916;51,30713371;9;99;214;0150Z;A;1;5
293727;22-403 Zamoæ Mokre   20;NA;20;22-403;Zamoæ;Mokre;powiat zamojski;powiat zamojski;gmina Zamoæ;2;23,20681007;50,70533401;9;99;214;0150Z;A;1;5
247078;21-050 Piaski Piaski ul. Lubelska 55;ul. Lubelska;55;21-050;Piaski;Piaski;powiat widnicki;powiat �widnicki;gmina Piaski;3;22,85123999;51,13831996;9;99;214;9003Z;R;1;5
141907;21-025 Niemce Niemce ul. Parkowa 29;ul. Parkowa;29;21-025;Niemce;Niemce;powiat lubelski;powiat lubelski;gmina Niemce;3;22,63023997;51,36014998;9;99;214;6201Z;J;1;5
266760;22-630 Tyszowce Czermno   45;NA;45;22-630;Tyszowce;Czermno;powiat tomaszowski;powiat tomaszowski;gmina Tyszowce;2;23,67430341;50,66448981;9;99;214;0150Z;A;1;5
302832;21-500 Bia³a Podlaska Bia³a Podlaska ul. Sidorska 82;ul. Sidorska;82;21-500;Bia³a Podlaska;Bia³a Podlaska;Bia³a Podlaska;powiat Bia�a Podlaska;Bia³a Podlaska;1;23,1801631;52,01936654;9;99;214;6820Z;L;1;5
222869;21-312 Czemierniki Lichty   5;NA;5;21-312;Czemierniki;Lichty;powiat radzyñski;powiat radzy�ski;gmina Czemierniki;1;22,62070292;51,71677188;9;99;214;0150Z;A;1;5
153673;21-114 Ludwin Zezulin Ni¿szy   15;NA;15;21-114;Ludwin;Zezulin Ni¿szy;powiat ³êczyñski;powiat ��czy�ski;gmina Ludwin;3;22,83760536;51,35809396;9;99;214;0150Z;A;1;5
183564;23-240 Józefów nad Wis³¹ Wa³owice-Kolonia   13;NA;13;23-240;Józefów nad Wis³¹;Wa³owice-Kolonia;powiat opolski;powiat opolski;gmina Józefów nad Wis³¹;4;21,82378883;50,99627387;9;99;214;0150Z;A;1;5
162847;21-400 £uków £uków ul. Fryderyka Chopina 3;ul. Fryderyka Chopina;3;21-400;£uków;£uków;powiat ³ukowski;powiat �ukowski;£uków;4;22,38093317;51,92897606;9;99;214;4711Z;G;1;5
256014;22-664 Jarczów Wierszczyca   16;NA;16;22-664;Jarczów;Wierszczyca;powiat tomaszowski;powiat tomaszowski;gmina Jarczów;2;23,60939393;50,45109298;9;99;214;0150Z;A;1;5
150378;23-145 Wysokie Biskupie   8;NA;8;23-145;Wysokie;Biskupie;powiat lubelski;powiat lubelski;gmina Wysokie;3;22,65029189;50,86307527;9;99;214;0150Z;A;1;5
96186;23-251 Dzierzkowice-Góry Wy¿nica   136;NA;136;23-251;Dzierzkowice-Góry;Wy¿nica;powiat kranicki;powiat kra�nicki;gmina Dzierzkowice;4;22,15526556;50,94324928;9;99;214;0150Z;A;1;5
152491;21-070 Cyców Podg³êbokie   6;NA;6;21-070;Cyców;Podg³êbokie;powiat ³êczyñski;powiat ��czy�ski;gmina Cyców;3;23,08784995;51,31473001;9;99;214;0150Z;A;1;5
145598;23-109 Pszczela Wola Osmolice Pierwsze   31;NA;31;23-109;Pszczela Wola;Osmolice Pierwsze;powiat lubelski;powiat lubelski;gmina Strzy¿ewice;3;22,48932188;51,11071297;9;99;214;0150Z;A;1;5
223699;21-306 Czemierniki Skoki   40;NA;40;21-306;Czemierniki;Skoki;powiat radzyñski;powiat radzy�ski;gmina Czemierniki;1;22,63654318;51,67337246;9;99;214;0150Z;A;1;5
41163;22-105 Okszów Koza-Gotówka   38B;NA;38B;22-105;Okszów;Koza-Gotówka;powiat che³mski;powiat che�mski;gmina Che³m;2;23,5165658;51,15549277;9;99;214;0150Z;A;1;5
371677;22-400 Zamoæ Zamoæ ul. M³yñska 6;ul. M³yñska;6;22-400;Zamoæ;Zamoæ;Zamoæ;powiat Zamo��;Zamoæ;2;23,27558078;50,70425471;9;99;214;0150Z;A;1;5
113846;21-150 Kock Kock ul. Hanki Sawickiej 34;ul. Hanki Sawickiej;34;21-150;Kock;Kock;powiat lubartowski;powiat lubartowski;gmina Kock;3;22,47082943;51,67560208;9;99;214;0150Z;A;1;5
160334;21-120 Spiczyn Jawidz   145;NA;145;21-120;Spiczyn;Jawidz;powiat ³êczyñski;powiat ��czy�ski;gmina Spiczyn;3;22,72673996;51,37364001;9;99;214;4799Z;G;1;5
86238;22-351 £opiennik Górny £opiennik Górny   141;NA;141;22-351;£opiennik Górny;£opiennik Górny;powiat krasnostawski;powiat krasnostawski;gmina £opiennik Górny;2;23,01449002;51,03429;9;99;214;4941Z;H;1;5
337450;20-135 Lublin Lublin ul. Prosta 19;ul. Prosta;19;20-135;Lublin;Lublin;Lublin;powiat Lublin;Lublin;3;22,58325027;51,26522219;1;117;216;6399Z;J;1;5
266737;22-630 Tyszowce Przewale   18;NA;18;22-630;Tyszowce;Przewale;powiat tomaszowski;powiat tomaszowski;gmina Tyszowce;2;23,64274209;50,61401301;9;99;214;0150Z;A;1;5
75983;23-313 Potok Wielki Potok Wielki   117;NA;117;23-313;Potok Wielki;Potok Wielki;powiat janowski;powiat janowski;gmina Potok Wielki;4;22,2265802;50,78443808;9;99;214;0150Z;A;1;5
150408;23-145 Wysokie Kolenisty   10A;NA;10A;23-145;Wysokie;Kolenisty;powiat lubelski;powiat lubelski;gmina Wysokie;3;22,71141461;50,96125217;9;99;214;0150Z;A;1;5
29037;23-450 Goraj Bononia   19;NA;19;23-450;Goraj;Bononia;powiat bi³gorajski;powiat bi�gorajski;gmina Goraj;2;22,67266309;50,71178291;9;99;214;0150Z;A;1;5
359679;20-819 Lublin Lublin ul. Relaksowa 23;ul. Relaksowa;23;20-819;Lublin;Lublin;Lublin;powiat Lublin;Lublin;3;22,52451003;51,26694216;9;99;214;6910Z;M;1;5
242741;21-040 widnik widnik ul. Miko³aja Kopernika 11;ul. Miko³aja Kopernika;11;21-040;widnik;widnik;powiat widnicki;powiat �widnicki;widnik;3;22,70545259;51,21630134;2;19;214;5629Z;I;1;5
372599;22-400 Zamoæ Zamoæ ul. marsz. J. Pi³sudskiego 17;ul. marsz. J. Pi³sudskiego;17;22-400;Zamoæ;Zamoæ;Zamoæ;powiat Zamo��;Zamoæ;2;23,25132503;50,72448205;9;99;214;4779Z;G;1;5
89671;23-200 Kranik Kranik ul. Metalowców 9;ul. Metalowców;9;23-200;Kranik;Kranik;powiat kranicki;powiat kra�nicki;Kranik;4;22,1642444;50,96475977;9;99;214;0150Z;A;1;5
194074;21-211 Dêbowa K³oda Chmielów   22;NA;22;21-211;Dêbowa K³oda;Chmielów;powiat parczewski;powiat parczewski;gmina Dêbowa K³oda;1;23,04266065;51,6377964;9;99;214;0150Z;A;1;5
201449;24-100 Pu³awy Pu³awy ul. Lubelska 25;ul. Lubelska;25;24-100;Pu³awy;Pu³awy;powiat pu³awski;powiat pu�awski;Pu³awy;4;21,98226997;51,41547997;2;19;214;5630Z;I;1;5
300064;21-500 Bia³a Podlaska Bia³a Podlaska ul. Powstañców 30a;ul. Powstañców;30a;21-500;Bia³a Podlaska;Bia³a Podlaska;Bia³a Podlaska;powiat Bia�a Podlaska;Bia³a Podlaska;1;23,17025912;52,04282752;9;99;214;4637Z;G;1;5
21759;23-400 Bi³goraj Bi³goraj ul. Krzeszowska 55;ul. Krzeszowska;55;23-400;Bi³goraj;Bi³goraj;powiat bi³gorajski;powiat bi�gorajski;Bi³goraj;2;22,70455123;50,52371848;9;99;214;4520Z;G;1;5
118203;21-140 Michów Go³¹b   2;NA;2;21-140;Michów;Go³¹b;powiat lubartowski;powiat lubartowski;gmina Michów;3;22,31379044;51,52365001;9;99;214;0150Z;A;1;5
127835;23-100 Bychawa Wincentówek   28;NA;28;23-100;Bychawa;Wincentówek;powiat lubelski;powiat lubelski;gmina Bychawa;3;22,53277779;51,03833328;9;99;214;0150Z;A;1;5
296184;22-470 Zwierzyniec Kosobudy   23;NA;23;22-470;Zwierzyniec;Kosobudy;powiat zamojski;powiat zamojski;gmina Zwierzyniec;2;23,09403997;50,63261;9;99;214;4661Z;G;1;5
59168;22-500 Hrubieszów Moroczyn   49;NA;49;22-500;Hrubieszów;Moroczyn;powiat hrubieszowski;powiat hrubieszowski;gmina Hrubieszów;2;23,93834001;50,8426;9;99;214;4399Z;F;1;5
341691;20-704 Lublin Lublin ul. Wojciechowska 38;ul. Wojciechowska;38;20-704;Lublin;Lublin;Lublin;powiat Lublin;Lublin;3;22,50897172;51,24492107;9;99;214;8623Z;Q;1;5
21659;23-400 Bi³goraj Bi³goraj ul. Tadeusza Kociuszki 136;ul. Tadeusza Kociuszki;136;23-400;Bi³goraj;Bi³goraj;powiat bi³gorajski;powiat bi�gorajski;Bi³goraj;2;22,71324509;50,52622011;9;99;214;4775Z;G;1;5
234501;08-503 Nowodwór Trzcianki   12A;NA;12A;08-503;Nowodwór;Trzcianki;powiat rycki;powiat rycki;gmina Nowodwór;4;22,05569;51,61533;9;99;214;0150Z;A;1;5
180757;21-426 Wola Mys³owska Powa³y   13;NA;13;21-426;Wola Mys³owska;Powa³y;powiat ³ukowski;powiat �ukowski;gmina Wola Mys³owska;4;21,93774695;51,84421992;1;155;215;8425Z;O;1;5
360331;20-067 Lublin Lublin ul. Ogródkowa 3;ul. Ogródkowa;3;20-067;Lublin;Lublin;Lublin;powiat Lublin;Lublin;3;22,54384812;51,25324969;9;99;214;0150Z;A;1;5
53149;22-170 Rejowiec Fabryczny Siedliszczki   28;NA;28;22-170;Rejowiec Fabryczny;Siedliszczki;powiat che³mski;powiat che�mski;gmina Rejowiec;2;23,2354984;51,09750325;9;99;214;0150Z;A;1;5
208461;24-120 Kazimierz Dolny Kazimierz Dolny inne D¹brówka 38;inne D¹brówka;38;24-120;Kazimierz Dolny;Kazimierz Dolny;powiat pu³awski;powiat pu�awski;gmina Kazimierz Dolny;4;21,95318001;51,28424002;9;99;214;0150Z;A;1;5
217207;24-160 W¹wolnica £opatki-Kolonia   10;NA;10;24-160;W¹wolnica;£opatki-Kolonia;powiat pu³awski;powiat pu�awski;gmina W¹wolnica;4;22,12207462;51,3182006;9;99;214;0150Z;A;1;5
236166;08-500 Ryki Ryki ul. 22 Lipca 23  4;ul. 22 Lipca;23  4;08-500;Ryki;Ryki;powiat rycki;powiat rycki;gmina Ryki;4;21,92014019;51,62150394;9;99;214;0150Z;A;1;5
29366;23-450 Goraj Kondraty   46;NA;46;23-450;Goraj;Kondraty;powiat bi³gorajski;powiat bi�gorajski;gmina Goraj;2;22,71595757;50,76263818;9;99;214;0150Z;A;1;5
237142;08-500 Ryki Brusów   9;NA;9;08-500;Ryki;Brusów;powiat rycki;powiat rycki;gmina Ryki;4;22,02179998;51,64214001;9;99;214;0150Z;A;1;5
226675;21-300 Radzyñ Podlaski Bia³ka   49;NA;49;21-300;Radzyñ Podlaski;Bia³ka;powiat radzyñski;powiat radzy�ski;Radzyñ Podlaski;1;22,62088177;51,78272528;9;99;214;4520Z;G;1;5
350570;20-615 Lublin Lublin ul. Nowomiejska 24;ul. Nowomiejska;24;20-615;Lublin;Lublin;Lublin;powiat Lublin;Lublin;3;22,53939959;51,23649173;9;99;214;4791Z;G;1;5
355760;20-609 Lublin Lublin ul. Leona Urmowskiego 4;ul. Leona Urmowskiego;4;20-609;Lublin;Lublin;Lublin;powiat Lublin;Lublin;3;22,53464916;51,24213128;9;99;214;8621Z;Q;1;5
140896;24-220 Niedrzwica Du¿a Niedrzwica Kocielna-Kolonia   59;NA;59;24-220;Niedrzwica Du¿a;Niedrzwica Kocielna-Kolonia;powiat lubelski;powiat lubelski;gmina Niedrzwica Du¿a;3;22,37222002;51,07423001;9;99;214;4110Z;F;1;5
198276;21-200 Parczew Laski   65;NA;65;21-200;Parczew;Laski;powiat parczewski;powiat parczewski;gmina Parczew;1;22,90000001;51,63900001;9;99;214;0150Z;A;1;5
309687;22-100 Che³m Che³m ul. Nowy wiat 7;ul. Nowy wiat;7;22-100;Che³m;Che³m;Che³m;powiat Che�m;Che³m;2;23,47291091;51,12747429;9;99;214;0150Z;A;1;5
52202;22-114 ¯mud Klesztów   40;NA;40;22-114;¯mud;Klesztów;powiat che³mski;powiat che�mski;gmina ¯mud;2;23,7126241;51,03298018;9;99;214;0150Z;A;1;5
86067;22-351 £opiennik Górny £opiennik Dolny-Kolonia   63;NA;63;22-351;£opiennik Górny;£opiennik Dolny-Kolonia;powiat krasnostawski;powiat krasnostawski;gmina £opiennik Górny;2;23,03778001;51,06084001;9;99;214;0150Z;A;1;5
372476;22-400 Zamoæ Zamoæ ul. Jana Kiliñskiego 77;ul. Jana Kiliñskiego;77;22-400;Zamoæ;Zamoæ;Zamoæ;powiat Zamo��;Zamoæ;2;23,26523003;50,72525878;1;117;112;1061Z;C;3;150
180444;21-426 Wola Mys³owska Wilczyska   24;NA;24;21-426;Wola Mys³owska;Wilczyska;powiat ³ukowski;powiat �ukowski;gmina Wola Mys³owska;4;21,93774695;51,84421992;9;99;214;0150Z;A;1;5
190944;24-320 Poniatowa Poniatowa ul. Na³êczowska 13;ul. Na³êczowska;13;24-320;Poniatowa;Poniatowa;powiat opolski;powiat opolski;gmina Poniatowa;4;22,06515142;51,1909918;9;99;214;0150Z;A;1;5
1931;21-560 Miêdzyrzec Podlaski Miêdzyrzec Podlaski ul. Partyzantów 59A;ul. Partyzantów;59A;21-560;Miêdzyrzec Podlaski;Miêdzyrzec Podlaski;powiat bialski;powiat bialski;Miêdzyrzec Podlaski;1;22,78375001;51,97686998;9;99;214;4334Z;F;1;5
110379;24-143 Abramów Dêbiny   77;NA;77;24-143;Abramów;Dêbiny;powiat lubartowski;powiat lubartowski;gmina Abramów;3;22,22884476;51,4953378;9;99;214;0150Z;A;1;5
343094;20-538 Lublin Lublin ul. Ró¿ana 21;ul. Ró¿ana;21;20-538;Lublin;Lublin;Lublin;powiat Lublin;Lublin;3;22,52045219;51,23192449;9;99;214;0150Z;A;1;5
13845;21-530 Piszczac Choty³ów ul. Cicha 7B;ul. Cicha;7B;21-530;Piszczac;Choty³ów;powiat bialski;powiat bialski;gmina Piszczac;1;23,35669002;52,00062;9;99;214;4321Z;F;1;5
109655;21-143 Abramów Wielkie   32;NA;32;21-143;Abramów;Wielkie;powiat bi³gorajski;powiat bi�gorajski;gmina Goraj;2;22,71370649;50,69852319;9;99;214;0150Z;A;1;5
260353;22-672 Susiec Rybnica   8;NA;8;22-672;Susiec;Rybnica;powiat tomaszowski;powiat tomaszowski;gmina Susiec;2;23,21898943;50,41192227;9;99;214;4339Z;F;1;5
290838;22-460 Szczebrzeszyn Kawêczyn   149A;NA;149A;22-460;Szczebrzeszyn;Kawêczyn;powiat zamojski;powiat zamojski;gmina Szczebrzeszyn;2;22,94570656;50,67738789;9;99;214;0150Z;A;1;5
361959;20-016 Lublin Lublin ul. Gabriela Narutowicza 31;ul. Gabriela Narutowicza;31;20-016;Lublin;Lublin;Lublin;powiat Lublin;Lublin;3;22,55780396;51,24471919;9;99;214;0150Z;A;1;5
15149;21-515 S³awatycze S³awatycze ul. Kodeñska 15A;ul. Kodeñska;15A;21-515;S³awatycze;S³awatycze;powiat bialski;powiat bialski;gmina S³awatycze;1;23,55599995;51,76612999;9;99;214;0150Z;A;1;5
300830;21-500 Bia³a Podlaska Bia³a Podlaska ul. Terebelska 49;ul. Terebelska;49;21-500;Bia³a Podlaska;Bia³a Podlaska;Bia³a Podlaska;powiat Bia�a Podlaska;Bia³a Podlaska;1;23,10911984;52,04700955;9;99;214;0150Z;A;1;5
39045;23-465 Turobin Czerniêcin Poduchowny   22;NA;22;23-465;Turobin;Czerniêcin Poduchowny;powiat bi³gorajski;powiat bi�gorajski;gmina Turobin;2;22,83813869;50,80004992;9;99;214;0150Z;A;1;5
94529;23-235 Annopol Sucha Wólka   44;NA;44;23-235;Annopol;Sucha Wólka;powiat kranicki;powiat kra�nicki;gmina Annopol;4;21,85508362;50,88516549;9;99;214;0150Z;A;1;5
53620;22-500 Hrubieszów Hrubieszów ul. Adama Mickiewicza 1A;ul. Adama Mickiewicza;1A;22-500;Hrubieszów;Hrubieszów;powiat hrubieszowski;powiat hrubieszowski;Hrubieszów;2;23,8961818;50,80289;1;140;215;6832Z;L;1;5
298732;21-500 Bia³a Podlaska Bia³a Podlaska ul. Przelotna 15;ul. Przelotna;15;21-500;Bia³a Podlaska;Bia³a Podlaska;Bia³a Podlaska;powiat Bia�a Podlaska;Bia³a Podlaska;1;23,10742123;52,02051649;9;99;214;0150Z;A;1;5
48197;22-107 Sawin Bukowa Wielka   9;NA;9;22-107;Sawin;Bukowa Wielka;powiat che³mski;powiat che�mski;gmina Sawin;2;23,52698877;51,30106828;9;99;214;0150Z;A;1;5
351988;20-810 Lublin Lublin ul. S³awinkowska 4;ul. S³awinkowska;4;20-810;Lublin;Lublin;Lublin;powiat Lublin;Lublin;3;22,51202608;51,26154749;9;99;214;9602Z;S;1;5
56277;22-500 Hrubieszów Hrubieszów ul. Batalionów Ch³opskich 9;ul. Batalionów Ch³opskich;9;22-500;Hrubieszów;Hrubieszów;powiat hrubieszowski;powiat hrubieszowski;Hrubieszów;2;23,86503667;50,80770509;9;99;214;0150Z;A;1;5
187326;24-300 Opole Lubelskie Opole Lubelskie ul. Fabryczna 196;ul. Fabryczna;196;24-300;Opole Lubelskie;Opole Lubelskie;powiat opolski;powiat opolski;gmina Opole Lubelskie;4;22,00120996;51,13809997;9;99;214;0150Z;A;1;5
268655;22-200 W³odawa W³odawa ul. Ulany 15;ul. Ulany;15;22-200;W³odawa;W³odawa;powiat w³odawski;powiat w�odawski;W³odawa;1;23,53692665;51,53676579;9;99;214;0150Z;A;1;5
224710;21-302 K¹kolewnica Wschodnia Olszewnica   31;NA;31;21-302;K¹kolewnica Wschodnia;Olszewnica;powiat radzyñski;powiat radzy�ski;gmina K¹kolewnica;1;22,58906722;51,91773892;9;99;214;0150Z;A;1;5
270683;22-235 Hañsk Pierwszy Hañsk Pierwszy ul. Che³mska 18;ul. Che³mska;18;22-235;Hañsk Pierwszy;Hañsk Pierwszy;powiat w³odawski;powiat w�odawski;gmina Hañsk;1;23,40451615;51,39829799;9;99;214;0150Z;A;1;5
178154;21-404 Trzebieszów Trzebieszów Pierwszy   46;NA;46;21-404;Trzebieszów;Trzebieszów Pierwszy;powiat ³ukowski;powiat �ukowski;gmina Trzebieszów;4;22,52155002;51,97921001;9;99;214;0150Z;A;1;5
300992;21-500 Bia³a Podlaska Bia³a Podlaska ul. Gabriela Narutowicza 35;ul. Gabriela Narutowicza;35;21-500;Bia³a Podlaska;Bia³a Podlaska;Bia³a Podlaska;powiat Bia�a Podlaska;Bia³a Podlaska;1;23,12007486;52,03171701;9;99;214;8621Z;Q;1;5
35066;23-424 Lipiny Dolne Lipiny Górne-Borowina   92;NA;92;23-424;Lipiny Dolne;Lipiny Górne-Borowina;powiat bi³gorajski;powiat bi�gorajski;gmina Potok Górny;2;22,46813862;50,42775271;9;99;214;0150Z;A;1;5
148702;20-258 Lublin Turka ul. Jaminowa 2C;ul. Jaminowa;2C;20-258;Lublin;Turka;powiat lubelski;powiat lubelski;gmina Wólka;3;22,66861995;51,27430001;9;99;214;8622Z;Q;1;5
128081;23-100 Bychawa Ga³êzów   124;NA;124;23-100;Bychawa;Ga³êzów;powiat lubelski;powiat lubelski;gmina Bychawa;3;22,53418006;50,9889154;9;99;214;0150Z;A;1;5
71213;23-302 Godziszów Godziszów Pierwszy   260;NA;260;23-302;Godziszów;Godziszów Pierwszy;powiat janowski;powiat janowski;gmina Godziszów;4;22,49484957;50,7491634;9;99;214;0150Z;A;1;5
72926;23-300 Janów Lubelski Janów Lubelski ul. Wiejska 34;ul. Wiejska;34;23-300;Janów Lubelski;Janów Lubelski;powiat janowski;powiat janowski;gmina Janów Lubelski;4;22,42627578;50,70344109;9;99;214;0150Z;A;1;5
353093;20-013 Lublin Lublin ul. Gabriela Narutowicza 68;ul. Gabriela Narutowicza;68;20-013;Lublin;Lublin;Lublin;powiat Lublin;Lublin;3;22,55393509;51,2404082;9;99;214;3250Z;C;1;5
176842;21-450 Stoczek £ukowski Guzówka   22;NA;22;21-450;Stoczek £ukowski;Guzówka;powiat ³ukowski;powiat �ukowski;gmina Stoczek £ukowski;4;22,01660996;51,91292996;9;99;214;0150Z;A;1;5
46832;22-110 Ruda-Huta Karolinów   18;NA;18;22-110;Ruda-Huta;Karolinów;powiat che³mski;powiat che�mski;gmina Ruda-Huta;2;23,58745994;51,20380998;9;99;214;0150Z;A;1;5
150236;23-145 Wysokie Dragany   249;NA;249;23-145;Wysokie;Dragany;powiat lubelski;powiat lubelski;gmina Wysokie;3;22,6561746;50,8890512;9;99;214;4932Z;H;1;5
308651;22-100 Che³m Che³m ul. Wolnoci 25;ul. Wolnoci;25;22-100;Che³m;Che³m;Che³m;powiat Che�m;Che³m;2;23,47431363;51,12094516;9;99;214;0150Z;A;1;5
94075;23-235 Annopol Annopol os. S³oneczne 23;os. S³oneczne;23;23-235;Annopol;Annopol;powiat kranicki;powiat kra�nicki;gmina Annopol;4;21,85640265;50,88693244;9;99;214;0150Z;A;1;5
321414;20-337 Lublin Lublin ul. Pogodna 25;ul. Pogodna;25;20-337;Lublin;Lublin;Lublin;powiat Lublin;Lublin;3;22,59716871;51,23348444;9;99;214;4120Z;F;1;5
326226;20-141 Lublin Lublin ul. Jagodowa 7B;ul. Jagodowa;7B;20-141;Lublin;Lublin;Lublin;powiat Lublin;Lublin;3;22,57993467;51,27063138;9;99;214;8552Z;P;1;5
271699;22-244 Stary Brus Helenin   64;NA;64;22-244;Stary Brus;Helenin;powiat w³odawski;powiat w�odawski;gmina Stary Brus;1;23,28634331;51,48284347;9;99;214;0150Z;A;1;5
34499;23-424 Lipiny Dolne Naklik   73;NA;73;23-424;Lipiny Dolne;Naklik;powiat bi³gorajski;powiat bi�gorajski;gmina Potok Górny;2;22,48219177;50,40721409;9;99;214;0150Z;A;1;5
29321;23-451 Jêdrzejówka redniówka   45;NA;45;23-451;Jêdrzejówka;redniówka;powiat bi³gorajski;powiat bi�gorajski;gmina Goraj;2;22,77298496;50,70965799;9;99;214;0150Z;A;1;5
109613;21-100 Lubartów Lubartów ul. Fryderyka Chopina 15;ul. Fryderyka Chopina;15;21-100;Lubartów;Lubartów;powiat lubartowski;powiat lubartowski;Lubartów;3;22,60475;51,46666001;9;99;214;0150Z;A;1;5
17108;21-550 Terespol Neple ul. Parkowa 22;ul. Parkowa;22;21-550;Terespol;Neple;powiat bialski;powiat bialski;gmina Terespol;1;23,52270381;52,12252198;2;383;113;8520Z;P;2;30
52162;22-114 ¯mud Pobo³owice   34;NA;34;22-114;¯mud;Pobo³owice;powiat che³mski;powiat che�mski;gmina ¯mud;2;23,62289031;51,02498217;9;99;214;8121Z;N;1;5
39053;23-465 Turobin Tarnawa-Kolonia   17;NA;17;23-465;Turobin;Tarnawa-Kolonia;powiat bi³gorajski;powiat bi�gorajski;gmina Turobin;2;22,65257972;50,85250671;9;99;214;0150Z;A;1;5
72853;23-300 Janów Lubelski Janów Lubelski ul. Aleksandra Fredry 8;ul. Aleksandra Fredry;8;23-300;Janów Lubelski;Janów Lubelski;powiat janowski;powiat janowski;gmina Janów Lubelski;4;22,40711103;50,71637891;9;99;214;4331Z;F;1;5
201981;24-100 Pu³awy Pu³awy ul. Lubelska 2;ul. Lubelska;2;24-100;Pu³awy;Pu³awy;powiat pu³awski;powiat pu�awski;Pu³awy;4;21,96968;51,41610997;9;99;214;9313Z;R;1;5
188547;24-300 Opole Lubelskie Truszków   10;NA;10;24-300;Opole Lubelskie;Truszków;powiat opolski;powiat opolski;gmina Opole Lubelskie;4;22,06811999;51,09957001;9;99;214;0150Z;A;1;5
12258;21-560 Miêdzyrzec Podlaski Strzak³y   55;NA;55;21-560;Miêdzyrzec Podlaski;Strzak³y;powiat bialski;powiat bialski;Miêdzyrzec Podlaski;1;22,78328999;51,97762999;9;99;214;1013Z;C;4;600
226842;21-300 Radzyñ Podlaski Paszki Du¿e   70;NA;70;21-300;Radzyñ Podlaski;Paszki Du¿e;powiat radzyñski;powiat radzy�ski;gmina Radzyñ Podlaski;1;22,59360002;51,73847999;9;99;214;0150Z;A;1;5
308046;22-100 Che³m Che³m ul. Wo³yñska 13 / 86;ul. Wo³yñska;13/86;22-100;Che³m;Che³m;Che³m;powiat Che�m;Che³m;2;23,50976773;51,13580138;1;117;215;1812Z;C;1;5
40505;22-100 Che³m Ro¿d¿a³ów   53;NA;53;22-100;Che³m;Ro¿d¿a³ów;powiat che³mski;powiat che�mski;gmina Che³m;2;23,50322016;51,06843099;9;99;214;4941Z;H;1;5
291258;22-452 Bodaczów Bodaczów   154C;NA;154C;22-452;Bodaczów;Bodaczów;powiat zamojski;powiat zamojski;gmina Szczebrzeszyn;2;23,03425907;50,71653026;9;99;214;0150Z;A;1;5
188946;24-333 Wrzelowiec Wrzelowiec   131;NA;131;24-333;Wrzelowiec;Wrzelowiec;powiat opolski;powiat opolski;gmina Opole Lubelskie;4;21,92345898;51,09301009;9;99;214;0150Z;A;1;5
